timestamp,Pond_ID,Fish_Species,pH,Temperature,TDS,Turbidity,Distance,Water_Type
2026-07-03T16:27:19.179031,1,Tengra,6.93,35.2,363.39,0.5,1.05,Clear
2026-07-03T16:27:20.179123,1,Tengra,6.93,35.2,363.39,0.5,1.05,Clear
2026-07-03T16:27:21.179213,1,Tengra,6.93,35.2,363.39,0.5,1.05,Clear
2026-07-03T16:27:22.179306,1,Tengra,6.95,35.1,363.2,0.5,1.05,Clear
2026-07-03T16:27:23.179451,1,Tengra,6.95,35.1,363.2,0.5,1.05,Clear
2026-07-03T16:27:24.179534,1,Tengra,6.95,35.1,363.2,0.5,1.05,Clear
2026-07-03T16:27:25.179622,1,Tengra,6.97,35.3,364.4,0.5,1.05,Clear
2026-07-03T16:27:26.179721,1,Tengra,6.97,35.3,364.4,0.5,1.05,Clear
2026-07-03T16:27:27.179816,1,Tengra,6.97,35.3,364.4,0.5,1.05,Clear
2026-07-03T16:27:28.179911,1,Tengra,6.91,35.2,365.01,0.5,1.08,Clear
2026-07-03T16:27:29.180001,1,Tengra,6.91,35.2,365.01,0.5,1.08,Clear
2026-07-03T16:27:30.180094,1,Tengra,6.91,35.2,365.01,0.5,1.08,Clear
2026-07-03T16:27:31.180176,1,Tengra,6.94,35.1,364.4,0.5,1.11,Clear
2026-07-03T16:27:32.180270,1,Tengra,6.94,35.1,364.4,0.5,1.11,Clear
