timestamp,Pond_ID,Fish_Species,pH,Temperature,TDS,Turbidity,Distance,Water_Type
2026-07-02T09:11:18.848444,1,Tengra,7.44,28.9,131.25,4.1,0.21,Clear
2026-07-02T09:11:19.848532,1,Tengra,7.41,28.9,137.5,4.04,0.21,Clear
2026-07-02T09:11:20.848611,1,Tengra,7.51,28.9,137.5,4.17,0.21,Clear
2026-07-02T09:11:21.848683,1,Tengra,7.45,28.8,131.25,4.1,0.21,Clear
2026-07-02T09:11:22.848758,1,Tengra,7.41,28.4,137.5,4.07,0.21,Clear
2026-07-02T09:11:23.848840,1,Tengra,7.51,28.9,137.5,4.09,0.21,Clear
2026-07-02T09:11:24.848918,1,Tengra,7.4,28.5,137.5,4.09,0.21,Clear
2026-07-02T09:11:25.849004,1,Tengra,7.44,28.9,137.5,4.07,0.21,Clear
2026-07-02T09:11:26.849098,1,Tengra,7.41,28.4,131.25,4.04,0.21,Clear
2026-07-02T09:11:27.849139,1,Tengra,7.45,28.8,137.5,4.06,0.21,Clear
2026-07-02T09:11:28.849221,1,Tengra,7.41,28.9,137.5,4.06,0.21,Clear
2026-07-02T09:11:29.849302,1,Tengra,7.39,28.7,131.25,4.38,0.21,Clear
2026-07-02T09:11:30.849381,1,Tengra,7.4,28.9,137.5,4.12,0.21,Clear
2026-07-02T09:11:31.849462,1,Tengra,7.4,28.5,131.25,4.16,0.21,Clear
2026-07-02T09:11:32.849550,1,Tengra,7.44,28.9,137.5,4.17,0.21,Clear
2026-07-02T09:11:33.849639,1,Tengra,7.42,28.5,131.25,4.08,0.21,Clear
2026-07-02T09:11:34.849720,1,Tengra,7.45,28.8,137.5,4.24,0.21,Clear
2026-07-02T09:11:35.849800,1,Tengra,7.44,28.8,137.5,4.2,0.21,Clear
2026-07-02T09:11:36.849874,1,Tengra,7.41,28.7,137.5,4.43,0.21,Clear
2026-07-02T09:11:37.849953,1,Tengra,7.43,28.8,137.5,4.14,0.21,Clear
2026-07-02T09:11:38.850036,1,Tengra,7.41,28.4,137.5,4.12,0.21,Clear
2026-07-02T09:11:39.850126,1,Tengra,7.47,28.8,137.5,4.08,0.21,Clear
2026-07-02T09:11:40.850216,1,Tengra,7.42,28.3,137.5,4.24,0.21,Clear
2026-07-02T09:11:41.850292,1,Tengra,7.57,28.6,137.5,4.39,0.24,Clear
2026-07-02T09:11:42.850368,1,Tengra,7.48,28.6,137.5,4.34,0.21,Clear
2026-07-02T09:11:43.850443,1,Tengra,7.53,27.7,137.5,4.5,0.21,Clear
2026-07-02T09:11:44.850475,1,Tengra,7.67,28.3,137.5,4.52,0.21,Clear
2026-07-02T09:11:45.850564,1,Tengra,7.51,28.3,137.5,4.39,0.21,Clear
2026-07-02T09:11:46.850657,1,Tengra,7.47,28.4,137.5,4.62,0.26,Clear
2026-07-02T09:11:47.850744,1,Tengra,7.5,28.4,137.5,4.41,0.26,Clear
2026-07-02T09:11:48.850828,1,Tengra,7.47,28.1,137.5,4.36,0.21,Clear
2026-07-02T09:11:49.850889,1,Tengra,7.57,28.4,131.25,4.6,0.21,Clear
2026-07-02T09:11:50.850972,1,Tengra,7.45,28.8,137.5,4.25,0.21,Clear
2026-07-02T09:11:51.851063,1,Tengra,7.42,28.6,137.5,4.52,0.22,Clear
2026-07-02T09:11:52.851150,1,Tengra,7.45,28.8,137.5,4.23,0.21,Clear
2026-07-02T09:11:53.851267,1,Tengra,7.41,28.3,137.5,4.27,0.25,Clear
2026-07-02T09:11:54.851353,1,Tengra,7.48,28.8,137.5,4.2,0.21,Clear
2026-07-02T09:11:55.851438,1,Tengra,7.5,28.0,137.5,4.39,0.21,Clear
