timestamp,Pond_ID,Fish_Species,pH,Temperature,TDS,Turbidity,Distance,Water_Type
2026-07-02T12:44:57.694380,1,Tengra,7.43,26.6,800.0,0.5,0.21,Clear
2026-07-02T12:44:58.694467,1,Tengra,7.39,26.2,800.0,0.5,0.21,Clear
2026-07-02T12:44:59.694549,1,Tengra,7.42,26.5,800.0,0.5,0.21,Clear
2026-07-02T12:45:00.694640,1,Tengra,7.38,26.1,800.0,0.5,0.21,Clear
2026-07-02T12:45:01.694725,1,Tengra,7.43,26.6,800.0,0.5,0.21,Clear
2026-07-02T12:45:02.694800,1,Tengra,7.38,26.7,800.0,0.5,0.21,Clear
2026-07-02T12:45:03.694881,1,Tengra,7.4,26.5,800.0,0.5,0.21,Clear
2026-07-02T12:45:04.694966,1,Tengra,7.41,26.5,800.0,0.5,0.21,Clear
2026-07-02T12:45:05.695049,1,Tengra,7.39,26.4,800.0,0.5,0.21,Clear
2026-07-02T12:45:06.695150,1,Tengra,7.39,26.6,800.0,0.5,0.21,Clear
2026-07-02T12:45:07.695241,1,Tengra,7.4,26.3,800.0,0.5,0.21,Clear
2026-07-02T12:45:08.695317,1,Tengra,7.42,26.6,800.0,0.5,0.21,Clear
2026-07-02T12:45:09.695391,1,Tengra,7.39,26.6,800.0,0.5,0.21,Clear
2026-07-02T12:45:10.695473,1,Tengra,7.41,26.4,800.0,0.5,0.21,Clear
2026-07-02T12:45:11.695554,1,Tengra,7.41,26.6,800.0,0.5,0.21,Clear
2026-07-02T12:45:12.695641,1,Tengra,7.38,26.2,800.0,0.5,0.21,Clear
2026-07-02T12:45:13.695735,1,Tengra,7.42,26.6,800.0,0.5,0.21,Clear
2026-07-02T12:45:14.695818,1,Tengra,7.39,26.2,800.0,0.5,0.21,Clear
2026-07-02T12:45:15.695903,1,Tengra,7.43,26.6,800.0,0.5,0.21,Clear
2026-07-02T12:45:16.696549,1,Tengra,7.38,26.6,800.0,0.5,0.21,Clear
2026-07-02T12:45:17.696609,1,Tengra,7.37,26.4,800.0,0.5,0.21,Clear
2026-07-02T12:45:18.696687,1,Tengra,7.4,26.6,800.0,0.5,0.21,Clear
2026-07-02T12:45:19.696777,1,Tengra,7.4,26.4,800.0,0.5,0.21,Clear
2026-07-02T12:45:20.696860,1,Tengra,7.42,26.5,800.0,0.5,0.21,Clear
2026-07-02T12:45:21.696939,1,Tengra,7.39,26.1,800.0,0.5,0.21,Clear
2026-07-02T12:45:22.697016,1,Tengra,7.44,26.6,800.0,0.5,0.21,Clear
2026-07-02T12:45:23.697090,1,Tengra,7.41,26.6,800.0,0.5,0.21,Clear
2026-07-02T12:45:24.697175,1,Tengra,7.4,26.3,800.0,0.5,0.21,Clear
2026-07-02T12:45:25.697263,1,Tengra,7.43,26.6,800.0,0.5,0.21,Clear
2026-07-02T12:45:26.697376,1,Tengra,7.38,26.1,800.0,0.5,0.21,Clear
2026-07-02T12:45:27.697459,1,Tengra,7.43,26.5,800.0,0.5,0.21,Clear
2026-07-02T12:45:28.697536,1,Tengra,7.4,26.2,800.0,0.5,0.21,Clear
2026-07-02T12:45:29.697615,1,Tengra,7.54,26.6,800.0,0.5,0.21,Clear
2026-07-02T12:45:30.697690,1,Tengra,7.4,26.5,800.0,0.5,0.21,Clear
2026-07-02T12:45:31.697772,1,Tengra,7.37,26.2,800.0,0.5,0.21,Clear
2026-07-02T12:45:32.697868,1,Tengra,7.41,26.6,800.0,0.5,0.21,Clear
2026-07-02T12:45:33.697950,1,Tengra,7.38,26.2,800.0,0.5,0.21,Clear
2026-07-02T12:45:34.698037,1,Tengra,7.41,26.5,800.0,0.5,0.21,Clear
2026-07-02T12:45:35.698128,1,Tengra,7.37,26.1,800.0,0.5,0.21,Clear
2026-07-02T12:45:36.698214,1,Tengra,7.54,26.5,800.0,0.5,0.21,Clear
2026-07-02T12:45:37.698295,1,Tengra,7.44,26.6,800.0,0.5,0.21,Clear
2026-07-02T12:45:38.698375,1,Tengra,7.41,26.3,800.0,0.5,0.21,Clear
2026-07-02T12:45:39.698456,1,Tengra,7.42,26.5,800.0,0.5,0.21,Clear
2026-07-02T12:45:40.698533,1,Tengra,7.42,26.1,800.0,0.5,0.21,Clear
2026-07-02T12:45:41.699296,1,Tengra,7.5,26.6,800.0,0.5,0.21,Clear
2026-07-02T12:45:42.699384,1,Tengra,7.41,26.1,800.0,0.5,0.21,Clear
2026-07-02T12:45:43.699474,1,Tengra,7.52,26.5,800.0,0.5,0.21,Clear
2026-07-02T12:45:44.699559,1,Tengra,7.4,26.5,800.0,0.5,0.21,Clear
2026-07-02T12:45:45.699648,1,Tengra,7.37,26.2,800.0,0.5,0.21,Clear
2026-07-02T12:45:46.699732,1,Tengra,7.41,26.5,800.0,0.5,0.21,Clear
2026-07-02T12:45:47.699813,1,Tengra,7.42,26.1,800.0,0.5,0.21,Clear
2026-07-02T12:45:48.699901,1,Tengra,7.5,26.6,800.0,0.5,0.21,Clear
2026-07-02T12:45:49.699993,1,Tengra,7.4,26.1,800.0,0.5,0.21,Clear
2026-07-02T12:45:50.700075,1,Tengra,7.55,26.5,800.0,0.5,0.21,Clear
2026-07-02T12:45:51.700155,1,Tengra,7.43,26.5,800.0,0.5,0.21,Clear
2026-07-02T12:45:52.700241,1,Tengra,7.42,26.3,800.0,0.5,0.21,Clear
2026-07-02T12:45:53.700335,1,Tengra,7.42,26.5,800.0,0.5,0.21,Clear
2026-07-02T12:45:54.700408,1,Tengra,7.41,26.0,800.0,0.5,0.21,Clear
2026-07-02T12:45:55.700496,1,Tengra,7.54,26.6,800.0,0.5,0.21,Clear
2026-07-02T12:45:56.700583,1,Tengra,7.41,26.0,800.0,0.5,0.21,Clear
