timestamp,Pond_ID,Fish_Species,pH,Temperature,TDS,Turbidity,Distance,Water_Type
2026-07-05T11:13:04.999034,1,Tengra,7.25,33.7,305.94,11.97,0.55,Muddy
2026-07-05T11:13:05.999108,1,Tengra,7.28,33.8,305.2,11.97,0.4,Muddy
2026-07-05T11:13:06.999187,1,Tengra,7.22,33.8,303.49,11.97,0.21,Muddy
2026-07-05T11:13:07.999265,1,Tengra,7.21,33.8,302.57,11.97,0.21,Muddy
2026-07-05T11:13:08.999316,1,Tengra,7.24,33.8,302.75,11.97,0.39,Muddy
2026-07-05T11:13:09.999401,1,Tengra,7.23,33.8,303.19,11.97,0.61,Muddy
2026-07-05T11:13:10.999489,1,Tengra,7.23,33.9,299.86,11.97,0.43,Muddy
2026-07-05T11:13:11.999569,1,Tengra,7.22,33.6,302.09,11.97,0.42,Muddy
2026-07-05T11:13:12.999644,1,Tengra,7.22,33.7,302.62,11.97,0.42,Muddy
2026-07-05T11:13:13.999723,1,Tengra,7.22,33.7,300.61,11.97,0.65,Muddy
2026-07-05T11:13:14.999810,1,Tengra,7.23,33.8,298.2,11.97,0.65,Muddy
2026-07-05T11:13:16.000259,1,Tengra,7.25,33.8,298.38,11.97,0.63,Muddy
2026-07-05T11:13:17.000338,1,Tengra,7.23,33.8,298.33,11.97,0.63,Muddy
2026-07-05T11:13:18.000413,1,Tengra,7.26,33.8,297.59,11.97,0.63,Muddy
2026-07-05T11:13:19.000490,1,Tengra,7.28,33.8,297.06,11.97,0.66,Muddy
2026-07-05T11:13:20.000569,1,Tengra,7.29,33.8,297.85,11.97,0.46,Muddy
2026-07-05T11:13:21.000651,1,Tengra,7.23,33.8,301.57,11.97,0.31,Muddy
2026-07-05T11:13:22.000735,1,Tengra,7.23,33.6,300.87,11.97,0.31,Muddy
2026-07-05T11:13:23.000814,1,Tengra,7.27,33.8,301.44,11.97,0.37,Muddy
2026-07-05T11:13:24.000848,1,Tengra,7.27,33.8,306.34,11.97,0.41,Muddy
2026-07-05T11:13:25.000920,1,Tengra,7.23,33.6,299.86,11.97,0.38,Muddy
2026-07-05T11:13:26.000998,1,Tengra,7.23,33.5,302.93,11.97,0.38,Muddy
2026-07-05T11:13:27.001073,1,Tengra,7.24,33.5,305.03,11.97,0.72,Muddy
2026-07-05T11:13:28.001156,1,Tengra,7.22,33.5,297.41,11.97,0.72,Muddy
2026-07-05T11:13:29.001278,1,Tengra,7.32,33.6,293.61,11.97,0.34,Muddy
2026-07-05T11:13:30.001356,1,Tengra,7.27,33.6,290.72,11.97,0.35,Muddy
2026-07-05T11:13:31.001428,1,Tengra,7.27,33.6,289.06,11.97,0.34,Muddy
2026-07-05T11:13:32.001508,1,Tengra,7.22,33.4,289.19,11.97,0.31,Muddy
2026-07-05T11:13:33.001589,1,Tengra,7.23,33.6,289.76,11.97,0.34,Muddy
2026-07-05T11:13:34.001666,1,Tengra,7.23,33.5,293.56,11.97,0.34,Muddy
