timestamp,Pond_ID,Fish_Species,pH,Temperature,TDS,Turbidity,Distance,Red,Green,Blue,Clear,Water_Type
2026-06-17T10:31:11.150531,1,Tengra,7.32,28.6,800.0,0.5,0.79,252,252,252,252,Clear
2026-06-17T10:31:12.150623,1,Tengra,7.36,28.8,800.0,0.5,0.74,252,252,252,252,Clear
2026-06-17T10:31:13.150724,1,Tengra,7.26,29.2,800.0,0.5,0.75,252,252,252,252,Clear
2026-06-17T10:31:14.150819,1,Tengra,7.24,29.2,800.0,0.5,0.75,252,252,252,252,Clear
2026-06-17T10:31:15.150910,1,Tengra,7.27,29.0,800.0,0.5,0.81,252,252,252,252,Clear
2026-06-17T10:31:16.151315,1,Tengra,7.33,28.9,800.0,0.5,0.82,252,252,252,252,Clear
2026-06-17T10:31:17.151411,1,Tengra,7.24,28.7,800.0,0.5,0.71,252,252,252,252,Clear
2026-06-17T10:31:18.151504,1,Tengra,7.22,28.4,800.0,0.5,0.79,252,252,252,252,Clear
2026-06-17T10:31:19.151654,1,Tengra,7.21,28.7,800.0,0.5,0.77,252,252,252,252,Clear
2026-06-17T10:31:20.151893,1,Tengra,7.22,28.8,800.0,0.5,0.73,252,252,252,252,Clear
2026-06-17T10:31:21.151976,1,Tengra,7.32,28.6,800.0,0.5,0.81,252,252,252,252,Clear
2026-06-17T10:31:22.152068,1,Tengra,7.2,28.3,800.0,0.5,0.83,252,252,252,252,Clear
2026-06-17T10:31:23.152196,1,Tengra,7.2,28.2,800.0,0.5,0.73,252,252,252,252,Clear
2026-06-17T10:31:24.152294,1,Tengra,7.22,28.4,800.0,0.5,0.74,252,252,252,252,Clear
2026-06-17T10:31:25.152403,1,Tengra,7.32,28.3,800.0,0.5,0.82,252,252,252,252,Clear
2026-06-17T10:31:26.152513,1,Tengra,7.23,28.3,800.0,0.5,0.77,252,252,252,252,Clear
2026-06-17T10:31:27.152606,1,Tengra,7.32,28.3,800.0,0.5,0.69,252,252,252,252,Clear
2026-06-17T10:31:28.152693,1,Tengra,7.21,28.1,800.0,0.5,0.79,252,252,252,252,Clear
2026-06-17T10:31:29.152783,1,Tengra,7.19,27.8,800.0,0.5,0.79,252,252,252,252,Clear
2026-06-17T10:31:30.152873,1,Tengra,7.24,28.1,800.0,0.5,0.7,252,252,252,252,Clear
2026-06-17T10:31:31.152965,1,Tengra,7.37,28.0,800.0,0.5,0.76,252,252,252,252,Clear
2026-06-17T10:31:32.153066,1,Tengra,7.34,28.0,800.0,0.5,0.79,252,252,252,252,Clear
2026-06-17T10:31:33.153149,1,Tengra,7.22,27.9,800.0,0.5,0.81,252,252,252,252,Clear
2026-06-17T10:31:34.153231,1,Tengra,7.23,27.5,800.0,0.5,0.76,252,252,252,252,Clear
2026-06-17T10:31:35.153325,1,Tengra,7.22,27.8,800.0,0.5,0.75,252,252,252,252,Clear
2026-06-17T10:31:36.153416,1,Tengra,7.22,27.9,800.0,0.5,0.74,252,252,252,252,Clear
2026-06-17T10:31:37.153512,1,Tengra,7.34,27.8,800.0,0.5,0.8,252,252,252,252,Clear
2026-06-17T10:31:38.153607,1,Tengra,7.25,27.8,800.0,0.5,0.77,252,252,252,252,Clear
2026-06-17T10:31:39.158374,1,Tengra,7.26,27.7,800.0,0.5,0.77,252,252,252,252,Clear
2026-06-17T10:31:40.158476,1,Tengra,7.21,27.7,800.0,0.5,0.78,252,252,252,252,Clear
2026-06-17T10:31:41.158598,1,Tengra,7.22,27.3,800.0,0.5,0.84,252,252,252,252,Clear
2026-06-17T10:31:42.158700,1,Tengra,7.22,27.7,800.0,0.5,0.81,252,252,252,252,Clear
2026-06-17T10:31:43.158803,1,Tengra,7.35,27.7,800.0,0.5,0.75,252,252,252,252,Clear
2026-06-17T10:31:44.158964,1,Tengra,7.24,27.6,800.0,0.5,0.83,252,252,252,252,Clear
2026-06-17T10:31:45.159625,1,Tengra,7.22,27.1,800.0,0.5,0.82,252,252,252,252,Clear
2026-06-17T10:31:46.159738,1,Tengra,7.23,27.1,800.0,0.5,0.81,252,252,252,252,Clear
2026-06-17T10:31:47.159829,1,Tengra,7.23,27.4,800.0,0.5,0.79,252,252,252,252,Clear
2026-06-17T10:31:48.161869,1,Tengra,7.24,27.5,800.0,0.5,0.84,252,252,252,252,Clear
2026-06-17T10:31:49.161953,1,Tengra,7.34,27.4,800.0,0.5,0.78,252,252,252,252,Clear
2026-06-17T10:31:50.162044,1,Tengra,7.2,27.4,800.0,0.5,0.8,252,252,252,252,Clear
2026-06-17T10:31:51.162131,1,Tengra,7.23,26.9,800.0,0.5,0.78,252,252,252,252,Clear
2026-06-17T10:31:52.162233,1,Tengra,7.21,27.3,800.0,0.5,0.75,252,252,252,252,Clear
2026-06-17T10:31:53.162342,1,Tengra,7.25,27.3,800.0,0.5,0.86,252,252,252,252,Clear
2026-06-17T10:31:54.162422,1,Tengra,7.35,27.3,800.0,0.5,0.94,252,252,252,252,Clear
2026-06-17T10:31:55.162509,1,Tengra,7.27,26.9,800.0,0.5,0.78,252,252,252,252,Clear
2026-06-17T10:31:56.162609,1,Tengra,7.25,27.2,800.0,0.5,0.74,252,252,252,252,Clear
2026-06-17T10:31:57.162703,1,Tengra,7.3,27.1,800.0,0.5,0.81,252,252,252,252,Clear
2026-06-17T10:31:58.162828,1,Tengra,7.29,27.1,800.0,0.5,0.77,252,252,252,252,Clear
2026-06-17T10:31:59.162937,1,Tengra,7.26,26.7,800.0,0.5,0.74,252,252,252,252,Clear
2026-06-17T10:32:00.163024,1,Tengra,7.23,27.1,800.0,0.5,0.82,252,252,252,252,Clear
2026-06-17T10:32:01.163113,1,Tengra,7.27,27.1,800.0,0.5,0.83,252,252,252,252,Clear
2026-06-17T10:32:02.163213,1,Tengra,7.34,27.0,800.0,0.5,0.75,252,252,252,252,Clear
2026-06-17T10:32:03.163305,1,Tengra,7.21,26.7,800.0,0.5,0.74,252,252,252,252,Clear
2026-06-17T10:32:04.163390,1,Tengra,7.23,26.7,800.0,0.5,0.79,252,252,252,252,Clear
2026-06-17T10:32:05.163475,1,Tengra,7.25,26.9,800.0,0.5,0.79,252,252,252,252,Clear
2026-06-17T10:32:06.163565,1,Tengra,7.34,26.9,800.0,0.5,0.81,252,252,252,252,Clear
2026-06-17T10:32:07.163670,1,Tengra,7.28,26.8,800.0,0.5,0.84,252,252,252,252,Clear
2026-06-17T10:32:08.163768,1,Tengra,7.28,26.3,800.0,0.5,0.76,252,252,252,252,Clear
2026-06-17T10:32:09.163862,1,Tengra,7.29,26.3,800.0,0.5,0.73,252,252,252,252,Clear
2026-06-17T10:32:10.163951,1,Tengra,7.32,26.6,800.0,0.5,0.75,252,252,252,252,Clear
2026-06-17T10:32:11.164057,1,Tengra,7.41,26.6,800.0,0.5,0.78,252,252,252,252,Clear
2026-06-17T10:32:12.164175,1,Tengra,7.36,26.5,800.0,0.5,0.77,252,252,252,252,Clear
2026-06-17T10:32:13.164274,1,Tengra,7.34,26.0,800.0,0.5,0.8,252,252,252,252,Clear
2026-06-17T10:32:14.164364,1,Tengra,7.35,26.2,800.0,0.5,0.82,252,252,252,252,Clear
2026-06-17T10:32:15.164906,1,Tengra,7.33,26.5,800.0,0.5,0.76,252,252,252,252,Clear
2026-06-17T10:32:16.164993,1,Tengra,7.45,26.5,800.0,0.5,0.83,252,252,252,252,Clear
2026-06-17T10:32:17.165077,1,Tengra,7.28,26.2,800.0,0.5,0.83,252,252,252,252,Clear
2026-06-17T10:32:18.165176,1,Tengra,7.3,26.1,800.0,0.5,0.7,252,252,252,252,Clear
2026-06-17T10:32:19.165276,1,Tengra,7.31,26.5,800.0,0.5,0.78,252,252,252,252,Clear
2026-06-17T10:32:20.165371,1,Tengra,7.32,26.4,800.0,0.5,0.76,252,252,252,252,Clear
2026-06-17T10:32:21.165464,1,Tengra,7.45,26.4,800.0,0.5,0.74,252,252,252,252,Clear
2026-06-17T10:32:22.165559,1,Tengra,7.32,25.9,800.0,0.5,0.75,252,252,252,252,Clear
2026-06-17T10:32:23.166367,1,Tengra,7.31,26.2,800.0,0.5,0.78,252,252,252,252,Clear
2026-06-17T10:32:24.166493,1,Tengra,7.35,26.3,800.0,0.5,0.77,252,252,252,252,Clear
2026-06-17T10:32:25.166609,1,Tengra,7.5,26.3,800.0,0.5,0.8,252,252,252,252,Clear
2026-06-17T10:32:26.166719,1,Tengra,7.41,26.2,800.0,0.5,0.78,252,252,252,252,Clear
2026-06-17T10:32:27.166813,1,Tengra,7.34,26.1,800.0,0.5,0.73,252,252,252,252,Clear
2026-06-17T10:32:28.166907,1,Tengra,7.35,25.8,800.0,0.5,0.8,252,252,252,252,Clear
